3781115 ; 1.28
3781116 ; 1.15
3781117 ; 4.18
3781118 ; 1.15
3781119 ; 1.89
3781120 ; 1.38
3781121 ; 134.21
3781122 ; 5.65
3781124 ; 1.26
3781125 ; 1.54
3781126 ; 1.32
3781127 ; 7.21
3781128 ; 1.34
3781129 ; 4.61
3781130 ; 5.27
3781131 ; 1.0
3781132 ; 3.26
3781133 ; 1.84
3781134 ; 4.27
3781135 ; 3.62
3781136 ; 2.18
3781137 ; 1.44
3781138 ; 1.18
3781140 ; 1.21
3781141 ; 1.25
3781142 ; 2.04
3781143 ; 2.33
3781144 ; 1.3
3781145 ; 1.49
3781146 ; 3.42
3781147 ; 1.0
3781148 ; 1.53
3781149 ; 2.25
3781150 ; 1.98
3781151 ; 3.77
3781152 ; 2.3
3781153 ; 1.22
3781154 ; 2.16
3781157 ; 1.06
3781158 ; 1.42
3781159 ; 1.02
3781160 ; 2.72
3781161 ; 1.9
3781162 ; 1.29
3781163 ; 3.33
3781164 ; 1.28
3781165 ; 1.0
3781168 ; 1.77
3781169 ; 2.56
3781171 ; 1.69
3781172 ; 30.85
3781173 ; 2.59
3781174 ; 1.87
3781175 ; 1.71
3781176 ; 1.04
3781177 ; 1.85
3781178 ; 12.58
3781179 ; 6.26
3781180 ; 1.31
3781181 ; 2.05
3781182 ; 74.79
3781183 ; 1.21
3781184 ; 1.43
3781185 ; 3.5
3781186 ; 1.0
3781187 ; 1.32
3781188 ; 15.17
3781189 ; 1.22
3781190 ; 1.0
3781191 ; 1.9
3781193 ; 184.04
3781195 ; 15.93
3781196 ; 1.35
3781197 ; 185.35
3781198 ; 1.06
3781199 ; 1.35
3781201 ; 2.72
3781202 ; 10.99
3781203 ; 5.44
3781204 ; 2.02
3781205 ; 3.5
3781206 ; 8.99
3781207 ; 1.68
3781208 ; 4.15
3781209 ; 1.19
3781210 ; 2.56
3781211 ; 2.44
3781212 ; 1.18
3781213 ; 2.4
3781214 ; 1.63
3781215 ; 23.26
3781216 ; 2.59
3781217 ; 3.4
3781219 ; 1.01
3781220 ; 1.0
3781221 ; 1.2
3781223 ; 1.7
3781224 ; 2.58
3781225 ; 3.62
3781226 ; 4.23
3781227 ; 2.18
3781230 ; 1.9
3781231 ; 12.86
3781232 ; 1.33
3781233 ; 2.02
3781234 ; 3.85
3781235 ; 55.41
3781236 ; 1.0
3781238 ; 8.88
3781240 ; 1.0
3781243 ; 6.22
3781244 ; 1.61
3781245 ; 1.0
3781246 ; 2.22
3781247 ; 1.0
3781248 ; 1.01
3781249 ; 39.92
3781250 ; 2.91
3781251 ; 1.0
3781252 ; 1.91
3781253 ; 1.63
3781254 ; 1.0
3781255 ; 1.2
3781256 ; 1.44
3781257 ; 5.31
3781258 ; 3.38
3781259 ; 1.42
3781260 ; 3.02
3781261 ; 1.31
3781262 ; 1.16
3781263 ; 1.25
3781264 ; 1.69
3781265 ; 1.21
3781266 ; 1.67
3781268 ; 3.65
3781269 ; 1.0
3781270 ; 5.1
3781272 ; 1.05
3781273 ; 4.18
3781274 ; 2.38
3781275 ; 1.18
3781276 ; 1.0
3781277 ; 2.47
3781278 ; 2.06
3781279 ; 2.15
3781280 ; 14.76
3781282 ; 2.02
3781283 ; 4.48
3781284 ; 2.71
3781286 ; 4.59
3781287 ; 1.14
3781288 ; 1.0
3781289 ; 2.64
3781290 ; 3.78
3781291 ; 4.01
3781292 ; 1.0
3781293 ; 2.57
3781294 ; 3.12
3781297 ; 7.92
3781298 ; 1.18
3781299 ; 1.73
3781300 ; 1.0
3781301 ; 6.51
3781302 ; 1.55
3781303 ; 1.43
3781304 ; 2.74
3781305 ; 2.02
3781306 ; 1.39
3781307 ; 2.52
3781308 ; 1.74
3781309 ; 4.88
3781311 ; 1.78
3781312 ; 3.84
3781313 ; 1.0
3781314 ; 3.49
3781315 ; 1.09
3781316 ; 2.85
3781317 ; 1.0
3781318 ; 1.05
3781319 ; 2.74
3781320 ; 2.15
3781321 ; 2.65
3781323 ; 2.8
3781324 ; 3.75
3781325 ; 1.65
3781326 ; 2.39
3781327 ; 1.54
3781328 ; 1.19
3781329 ; 3.21
3781330 ; 7.52
3781331 ; 1.0
3781332 ; 1.1
3781333 ; 1.02
3781334 ; 1.18
3781335 ; 1.75
3781336 ; 2.48
3781339 ; 89.51
3781341 ; 1.35
3781342 ; 1.17
3781343 ; 1.94
3781344 ; 1.89
3781345 ; 1.2
3781346 ; 1.21
3781347 ; 2.76
3781348 ; 3.12
3781349 ; 9.98
3781350 ; 1.79
3781351 ; 1.42
3781354 ; 1.0
3781355 ; 3.95
3781356 ; 1.64
3781359 ; 1.23
3781360 ; 6.82
3781361 ; 1.0
3781362 ; 10.64
3781363 ; 2.67
3781364 ; 2.59
3781365 ; 1.03
3781366 ; 1.11
3781367 ; 1.36
3781368 ; 1.0
3781369 ; 1.87
3781370 ; 1.07
3781371 ; 194.39
3781372 ; 1.83
3781373 ; 1.13
3781374 ; 1.14
3781375 ; 1.21
3781376 ; 7.51
3781377 ; 1.86
3781378 ; 1.3
3781379 ; 8.41
3781380 ; 1.0
3781381 ; 1.56
3781382 ; 2.01
3781383 ; 2.23
3781384 ; 1.07
3781386 ; 1.12
3781387 ; 1.8
3781388 ; 4.34
3781389 ; 1.16
3781390 ; 2.33
3781391 ; 2.18
3781392 ; 1.27
3781393 ; 1.0
3781394 ; 1.19
3781395 ; 7.27
3781397 ; 3.22
3781398 ; 1.0
3781399 ; 1.06
3781400 ; 1.0
3781402 ; 17.74
3781403 ; 1.0
3781404 ; 1.04
3781405 ; 1.11
3781406 ; 1.0
3781408 ; 1.06
3781409 ; 1.35
3781410 ; 4.91
3781411 ; 4.69
3781412 ; 18.73
3781413 ; 4.02
3781414 ; 1.97
3781415 ; 1.65
3781416 ; 1.0
3781417 ; 3.15
3781418 ; 9.28
3781419 ; 1.11
3781422 ; 12.41
3781423 ; 1.0
3781424 ; 1.55
3781426 ; 1.99
3781427 ; 2.37
3781428 ; 3.42
3781429 ; 1.69
3781430 ; 1.01
3781431 ; 1.1
3781432 ; 1.0
3781433 ; 1.01
3781434 ; 70.09
3781435 ; 2.04
3781436 ; 1.0
3781437 ; 1.11
3781438 ; 1.14
3781439 ; 2.94
3781440 ; 7.04
3781441 ; 1.14
3781442 ; 1.46
3781443 ; 1.0
3781444 ; 3.54
3781445 ; 1.5
3781446 ; 1.19
3781447 ; 2.53
3781448 ; 50.11
3781449 ; 1.17
3781450 ; 1.0
3781451 ; 1.04
3781453 ; 2.68
3781454 ; 1.03
3781456 ; 9.04
3781457 ; 1.58
3781458 ; 1.0
3781461 ; 1.22
3781462 ; 1.41
3781463 ; 1.05
3781464 ; 1.14
3781466 ; 1.0
3781467 ; 1.38
3781468 ; 1.31
3781469 ; 1.21
3781470 ; 14.07
3781471 ; 1.54
3781473 ; 5.1
3781475 ; 1.41
3781476 ; 1.37
3781477 ; 6.74
3781479 ; 4.73
3781480 ; 2.73
3781481 ; 2.98
3781483 ; 1.03
3781484 ; 2.21
3781485 ; 1.15
3781486 ; 1.98
3781487 ; 1.12
3781488 ; 1.02
3781489 ; 1.73
3781490 ; 1.0
3781492 ; 1.48
3781495 ; 2.0
3781496 ; 2.59
3781497 ; 2.85
3781498 ; 1.49
3781499 ; 1.0
3781500 ; 2.35
3781501 ; 1.0
3781503 ; 1.61
3781504 ; 1.0
3781505 ; 1.08
3781506 ; 4.11
3781507 ; 11.81
3781508 ; 1.48
3781509 ; 1.0
3781511 ; 3.32
3781512 ; 1.0
3781514 ; 2.49
3781515 ; 2.58
3781516 ; 1.31
3781518 ; 1.29
3781519 ; 1.1
3781520 ; 2.53
3781521 ; 3.12
3781522 ; 2.79
3781523 ; 1.0
3781524 ; 1.87
3781525 ; 1.86
3781526 ; 1.0
3781527 ; 1.3
3781528 ; 1.86
3781529 ; 1.14
3781531 ; 2.45
3781532 ; 2.97
3781533 ; 2.19
3781534 ; 1.0
3781535 ; 1.47
3781537 ; 4.09
3781538 ; 1.02
3781539 ; 16.47
3781540 ; 1.96
3781541 ; 1.0
3781542 ; 13.02
3781543 ; 1.19
3781544 ; 1.01
3781545 ; 1.0
3781547 ; 7.53
3781548 ; 1.0
3781550 ; 2.08
3781551 ; 4.06
3781552 ; 1.06
3781554 ; 3.49
3781555 ; 1.55
3781557 ; 1.18
3781558 ; 3.34
3781559 ; 1.28
3781561 ; 1.57
3781562 ; 5.61
3781564 ; 1.03
3781565 ; 1.0
3781567 ; 1.52
3781568 ; 1.0
3781569 ; 1.87
3781570 ; 177.77
3781571 ; 2.39
3781572 ; 8.5
3781573 ; 58.58
3781574 ; 1.54
3781575 ; 1.14
3781577 ; 1.67
3781578 ; 1.0
3781579 ; 1.03
3781580 ; 2.37
3781581 ; 1.97
3781582 ; 4.31
3781583 ; 1.71
3781584 ; 3.5
3781585 ; 1.8
3781586 ; 1.91
3781587 ; 2.94
3781588 ; 1.09
3781590 ; 9.26
3781591 ; 1.6
3781592 ; 2.42
3781593 ; 1.0
3781595 ; 1.35
3781596 ; 1.05
3781598 ; 3.73
3781599 ; 2.37
3781600 ; 1.49
3781601 ; 1.05
3781602 ; 1.27
3781603 ; 1.39
3781604 ; 64.05
3781605 ; 2.26
3781606 ; 8.28
3781607 ; 62.42
3781609 ; 1.63
3781610 ; 2.45
3781612 ; 2.99
3781613 ; 1.44
3781615 ; 1.33
3781616 ; 2.29
3781617 ; 1.04
3781618 ; 1.54
3781619 ; 2.05
3781620 ; 14.75
3781622 ; 1.38
3781623 ; 2.49
3781624 ; 1.77
3781625 ; 2.02
3781626 ; 1.66
3781627 ; 3.57
3781628 ; 29.53
3781629 ; 2.89
3781630 ; 1.43
3781631 ; 10.35
3781633 ; 1.59
3781634 ; 1.4
3781636 ; 1.78
3781637 ; 3.03
3781639 ; 1.0
3781641 ; 2.82
3781642 ; 2.85
3781643 ; 4.03
3781644 ; 1.24
3781645 ; 1.0
3781646 ; 1.77
3781647 ; 6.99
3781649 ; 2.15
3781650 ; 1.57
3781651 ; 9.51
3781652 ; 7.7
3781654 ; 4.71
3781655 ; 1.94
3781657 ; 2.36
3781658 ; 2.41
3781659 ; 1.14
3781660 ; 2.15
3781661 ; 1.64
3781662 ; 1.73
3781663 ; 1.74
3781664 ; 1.06
3781665 ; 3.89
3781666 ; 4.2
3781668 ; 1.56
3781669 ; 1.13
3781670 ; 3.81
3781672 ; 1.05
3781673 ; 1.0
3781674 ; 5.06
3781675 ; 1.74
3781676 ; 1.02
3781677 ; 1.55
3781678 ; 2.72
3781679 ; 1.16
3781680 ; 4.95
3781681 ; 1.44
3781682 ; 1.06
3781683 ; 1.0
3781684 ; 13.43
3781685 ; 2.68
3781686 ; 1.0
3781687 ; 1.08
3781688 ; 1.18
3781689 ; 1.0
3781691 ; 2.03
3781692 ; 1.43
3781693 ; 3.68
3781694 ; 1.44
3781696 ; 4.87
3781697 ; 1.82
3781698 ; 1.24
3781700 ; 1.0
3781701 ; 1.71
3781702 ; 4.61
3781703 ; 1.0
3781704 ; 15.86
3781705 ; 4.32
3781706 ; 7.59
3781707 ; 1.12
3781708 ; 1.87
3781709 ; 2.53
3781710 ; 1.0
3781711 ; 5.0
3781712 ; 6.16
3781713 ; 5.69
3781714 ; 1.0
3781715 ; 2.35
3781717 ; 1.35
3781718 ; 1.12
3781720 ; 3.62
3781721 ; 1.02
3781722 ; 1.29
3781723 ; 1.12
3781724 ; 1.0
3781725 ; 3.16
3781726 ; 1.76
3781727 ; 2.34
3781728 ; 1.58
3781729 ; 1.94
3781730 ; 2.01
3781731 ; 6.13
3781732 ; 2.13
3781733 ; 1.11
3781735 ; 2.05
3781736 ; 7.64
3781737 ; 8.5
3781738 ; 1.23
3781739 ; 1.81
3781740 ; 1.25
3781742 ; 1.94
3781743 ; 1.5
3781745 ; 1.17
3781746 ; 9.77
3781747 ; 1.04
3781748 ; 1.09
3781749 ; 56.85
3781750 ; 1.7
3781751 ; 1.23
3781752 ; 2.41
3781753 ; 1.19
3781754 ; 1.0
3781755 ; 1.98
3781756 ; 8.69
3781757 ; 1.3
3781758 ; 2.23
3781761 ; 4.0
3781762 ; 1.32
3781763 ; 1.59
3781764 ; 1.19
3781765 ; 2.27
3781767 ; 2.15
3781768 ; 1.91
3781769 ; 3.01
3781770 ; 1.09
3781771 ; 7.98
3781773 ; 1.0
3781775 ; 1.63
3781776 ; 1.0
3781777 ; 1.36
3781778 ; 6.21
3781779 ; 1.0
3781782 ; 1.01
3781783 ; 8.65
3781784 ; 1.26
3781786 ; 1.74
3781787 ; 1.96
3781789 ; 5.41
3781790 ; 4.71
3781791 ; 3.85
3781792 ; 2.67
3781793 ; 1.19
3781794 ; 2.09
3781795 ; 3.14
3781796 ; 2.11
3781797 ; 1.56
3781798 ; 1.0
3781799 ; 7.51
3781800 ; 1.26
3781801 ; 3.3
3781802 ; 2.97
3781803 ; 1.08
3781804 ; 1.04
3781805 ; 3.36
3781807 ; 1.26
3781808 ; 5.27
3781809 ; 1.75
3781811 ; 3.69
3781812 ; 1.96
3781813 ; 1.93
3781814 ; 1.38
3781815 ; 1.71
3781816 ; 9.2
3781817 ; 3.6
3781818 ; 2.87
3781820 ; 1.51
3781821 ; 2.87
3781823 ; 1.55
3781824 ; 57.78
3781825 ; 1.65
3781826 ; 70.12
3781827 ; 2.24
3781828 ; 8.47
3781830 ; 1.0
3781831 ; 1.1
3781832 ; 1.59
3781833 ; 1.26
3781834 ; 1.72
3781836 ; 8.23
3781837 ; 1.0
3781839 ; 3.01
3781840 ; 2.3
3781841 ; 8.16
3781842 ; 1.43
3781843 ; 1.0
3781844 ; 1.13
3781845 ; 1.18
3781847 ; 1.43
3781848 ; 1.41
3781849 ; 1.92
3781851 ; 6.13
3781852 ; 1.08
3781853 ; 3.11
3781854 ; 1.06
3781855 ; 1.03
3781856 ; 1.34
3781857 ; 1.0
3781859 ; 3.15
3781860 ; 2.19
3781862 ; 14.85
3781863 ; 1.41
3781864 ; 3.12
3781866 ; 1.31
3781867 ; 1.11
3781868 ; 7.45
3781870 ; 1.02
3781871 ; 4.48
3781872 ; 1.01
3781874 ; 1.59
3781875 ; 3.08
3781876 ; 1.26
3781877 ; 1.0
3781878 ; 1.47
3781879 ; 11.92
3781880 ; 2.72
3781881 ; 1.08
3781882 ; 4.48
3781883 ; 1.52
3781884 ; 1.58
3781885 ; 1.0
3781886 ; 24.3
3781887 ; 1.07
3781889 ; 1.4
3781890 ; 2.48
3781891 ; 1.17
3781892 ; 2.27
3781893 ; 2.26
3781894 ; 1.25
3781895 ; 8.34
3781896 ; 2.23
3781897 ; 1.08
3781898 ; 5.79
3781899 ; 1.0
3781900 ; 3.99
3781901 ; 2.59
3781902 ; 1.0
3781903 ; 13.93
3781905 ; 3.33
3781906 ; 2.01
3781907 ; 20.55
3781909 ; 1.8
3781910 ; 1.58
3781911 ; 1.99
3781912 ; 2.39
3781913 ; 3.96
3781914 ; 5.3
3781915 ; 1.67
3781916 ; 1.38
3781917 ; 1.37
3781918 ; 1.4
3781919 ; 1.06
3781920 ; 3.1
3781921 ; 1.97
3781922 ; 1.02
3781926 ; 1.22
3781927 ; 2.61
3781929 ; 1.27
3781930 ; 1.76
3781931 ; 7.12
3781932 ; 2.24
3781933 ; 1.02
3781934 ; 1.12
3781935 ; 20.79
3781936 ; 1.77
3781937 ; 1.0
3781938 ; 1.05
3781939 ; 1.29
3781940 ; 2.4
3781941 ; 2.34
3781943 ; 1.25
3781945 ; 1.43
3781946 ; 1.1
3781947 ; 2.89
3781948 ; 1.26
3781949 ; 2.29
3781950 ; 1.0
3781951 ; 1.35
3781952 ; 15.97
3781954 ; 2.34
3781955 ; 1.21
3781956 ; 2.28
3781957 ; 2.83
3781959 ; 2.78
3781960 ; 3.03
3781961 ; 1.05
3781963 ; 1.64
3781964 ; 1.3
3781966 ; 1.8
3781967 ; 1.0
3781968 ; 1.22
3781969 ; 1.19
3781970 ; 2.24
3781971 ; 1.02
3781972 ; 2.17
3781973 ; 112.71
3781974 ; 6.87
3781975 ; 1.16
3781977 ; 1.43
3781980 ; 2.33
3781981 ; 1.04
3781982 ; 3.9
3781983 ; 9.64
3781984 ; 3.84
3781985 ; 1.0
3781987 ; 2.56
3781988 ; 5.11
3781989 ; 6.64
3781991 ; 2.09
3781993 ; 8.04
3781995 ; 5.04
3781996 ; 3.33
3781997 ; 1.0
3781998 ; 1.09
3782000 ; 1.0
3782001 ; 1.4
3782002 ; 1.52
3782003 ; 9.48
3782004 ; 2.19
3782005 ; 1.58
3782006 ; 2.63
3782007 ; 3.02
3782008 ; 1.38
3782009 ; 1.24
3782010 ; 1.23
3782011 ; 1.53
3782012 ; 1.09
3782013 ; 4.5
3782014 ; 2.0
3782015 ; 2.38
3782016 ; 1.11
3782017 ; 1.56
3782018 ; 5.37
3782019 ; 1.5
3782020 ; 1.27
3782021 ; 1.23
3782022 ; 1.0
3782023 ; 1.07
3782024 ; 1.96
3782025 ; 3.18
3782026 ; 4.38
3782027 ; 1.11
3782029 ; 1.0
3782030 ; 1.11
3782031 ; 3.82
3782032 ; 1.15
3782033 ; 1.0
3782034 ; 7.21
3782035 ; 1.0
3782036 ; 2.1
3782037 ; 3.26
3782038 ; 1.87
3782039 ; 4.32
3782040 ; 1.77
3782041 ; 1.38
3782042 ; 1.08
3782043 ; 3.7
3782044 ; 1.0
3782045 ; 10.55
3782046 ; 1.0
3782047 ; 1.89
3782048 ; 1.73
3782049 ; 1.82
